item_number,item_name,brand,category,description,image(color),image(detail1),image(detail2),image(detail3),image(detail4),image(detail5)
153-5012,リブニットコンビトップス,ANAP,Tops,"リブニットとブラウスをドッキングしたコンビトップス。
これ1枚でコーデの主役に。
フレアなペプラムシルエットで腰回り、ボリュームスリーブで二の腕のほっそり見せが叶います。

＜サイズ＞
身幅：30cm
肩幅：29cm
袖丈：49cm
着丈：63cm

＜素材＞
本体/レーヨン68％、ポリエステル23％、ナイロン9％
別布/ポリエステル100％

＜モデルの身長＞
157cm
152cm
150cm

※一部ストレッチあり※裏地なし
※一部透ける素材になっております。
※一部リブ素材のため、伸縮性があり記載しているサイズと若干異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265577/grey-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265577/ex-40316-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265577/ex-40317-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265577/ex-40318-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265577/ex-42432-image.jpg,
153-5012,リブニットコンビトップス,ANAP,Tops,"リブニットとブラウスをドッキングしたコンビトップス。
これ1枚でコーデの主役に。
フレアなペプラムシルエットで腰回り、ボリュームスリーブで二の腕のほっそり見せが叶います。

＜サイズ＞
身幅：30cm
肩幅：29cm
袖丈：49cm
着丈：63cm

＜素材＞
本体/レーヨン68％、ポリエステル23％、ナイロン9％
別布/ポリエステル100％

＜モデルの身長＞
157cm
152cm
150cm

※一部ストレッチあり※裏地なし
※一部透ける素材になっております。
※一部リブ素材のため、伸縮性があり記載しているサイズと若干異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265577/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265577/ex-40316-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265577/ex-40317-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265577/ex-40318-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265577/ex-42432-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/similar00-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/similar00-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/similar00-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/similar00-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/white-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/white-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/white-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/white-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/green-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/green-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/green-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/green-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
799-8163,シンプルポインテッドミュール,ANAP,シューズ・靴,"オンライン限定【LLサイズ】

★新色ミックス入荷★

すっきりしたフォルムでポインテッドトゥが美脚効果抜群なミュール。
キチンと感やきれいめ感を残しつつ、程よくカジュアルな印象に決まり、スタイリングに取り入れやすいアイテムです。

【STYLING】
デイリーに取り入れやすく、カジュアルなスタイリングにもピッタリです。
パンツスタイルに合わせて女性らしさをアップさせるスタイリングがオススメ。
セットアップと着用してカッチリとした合わせも◎

【DETAIL】
中敷きはクッションがついており疲れにくいのがポイント。
さっと楽に着脱できるのもミュールの最大限の魅力です。
9cmヒールが女度をぐっと格上げし、フェミニンな仕上がりに。

＜サイズ＞
S(22?〜23?)
甲幅：13cm
底幅：7.5cm

M(23?〜23.5?)
甲幅：13cm
底幅：7.5cm

L(23.5?〜24?)
甲幅：13.5cm
底幅：8cm

LL(24?〜25?)
甲幅：13.5cm
底幅：8cm

ヒール：9cm

＜素材＞
甲皮の使用材：合成皮革
底材の種類：合成底

※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/3/263120/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25565-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-25031-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29555-image.jpg,cdn.anapnet.com/img/item/files/2/6/3/263120/ex-29556-image.jpg,
152-5027,チェックフレアパンツ,ANAP,ボトムス・パンツ ,"オンライン限定アイテム

トラッドテイストが漂うチェック柄のフレアパンツ。
裾に向かってゆるやかなフレアラインを描き、足元を印象的に見せてくれます。
伸びの良いストレッチやウエストゴム仕様など、良好なはき心地を実現する作りを盛り込みました。


＜サイズ＞
ウエスト：58cm〜76cm
ヒップ：84cm
わたり幅：26cm
股上：27cm
股下：71cm
裾幅：29cm
総丈：97cm

＜素材＞
ポリエステル93％、ポリウレタン7％

＜モデルの身長＞
157cm

※ストレッチあり※裏地なし※ウエストゴムあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265575/white-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265575/ex-42926-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265575/ex-42917-image.jpg,,,
